order_id,customer_id,store_id,order_date,channel,status,total_amount
ORD-00000317,CUST-000371,STORE-0007,2026-08-04,STORE,COMPLETED,1240.61
ORD-00000318,CUST-000380,STORE-0006,2026-03-31,STORE,COMPLETED,155.44
ORD-00000319,CUST-000408,STORE-0006,2025-10-13,STORE,COMPLETED,1411.51
ORD-00000320,CUST-000512,,2026-06-15,ECOMMERCE,COMPLETED,781.11
ORD-00000321,CUST-000267,STORE-0012,2026-04-02,STORE,COMPLETED,908.45
ORD-00000322,CUST-000503,,2025-07-24,ECOMMERCE,COMPLETED,830.34
ORD-00000323,CUST-000921,STORE-0012,2026-04-01,STORE,PENDING,1135.56
ORD-00000324,CUST-000328,,2025-12-22,ECOMMERCE,COMPLETED,705.81
ORD-00000325,CUST-000308,STORE-0003,2025-06-28,STORE,COMPLETED,827.05
ORD-00000326,CUST-000206,STORE-0003,2025-08-31,STORE,COMPLETED,365.66
ORD-00000327,CUST-000378,STORE-0008,2026-07-19,STORE,COMPLETED,546.70
ORD-00000328,CUST-000408,STORE-0012,2026-05-06,STORE,COMPLETED,1305.03
ORD-00000329,CUST-000076,,2025-05-09,ECOMMERCE,RETURNED,1957.92
ORD-00000330,CUST-000697,STORE-0009,2025-12-19,STORE,COMPLETED,103.32
ORD-00000331,CUST-000602,STORE-0003,2025-05-13,STORE,COMPLETED,763.59
ORD-00000332,CUST-000128,STORE-0009,2025-06-06,STORE,COMPLETED,124.90
ORD-00000333,CUST-000231,,2025-12-21,ECOMMERCE,RETURNED,227.43
ORD-00000334,CUST-000081,STORE-0005,2025-07-21,STORE,COMPLETED,979.06
ORD-00000335,CUST-000311,STORE-0010,2026-07-01,STORE,COMPLETED,754.15
ORD-00000336,CUST-000595,STORE-0003,2025-06-25,STORE,COMPLETED,703.28
ORD-00000337,CUST-000863,STORE-0010,2025-02-12,STORE,COMPLETED,1015.83
ORD-00000338,CUST-000657,STORE-0010,2025-09-29,STORE,COMPLETED,1103.24
ORD-00000339,CUST-000655,STORE-0001,2026-05-25,STORE,CANCELLED,79.47
ORD-00000340,CUST-000310,STORE-0008,2025-09-08,STORE,COMPLETED,1770.00
ORD-00000341,CUST-000075,STORE-0012,2025-03-03,STORE,COMPLETED,97.02
ORD-00000342,CUST-000349,STORE-0010,2025-05-28,STORE,COMPLETED,126.75
ORD-00000343,CUST-000882,,2025-12-20,ECOMMERCE,RETURNED,107.04
ORD-00000344,CUST-000576,STORE-0002,2025-11-23,STORE,COMPLETED,1398.81
ORD-00000345,CUST-000145,STORE-0002,2025-02-21,STORE,COMPLETED,219.85
ORD-00000346,CUST-000255,STORE-0003,2025-12-02,STORE,RETURNED,253.95
ORD-00000347,CUST-000164,STORE-0008,2026-06-12,STORE,COMPLETED,155.26
ORD-00000348,CUST-000093,STORE-0007,2026-06-02,STORE,COMPLETED,1324.55
ORD-00000349,CUST-000050,STORE-0001,2025-10-16,STORE,COMPLETED,2464.36
ORD-00000350,CUST-000482,,2025-10-20,ECOMMERCE,COMPLETED,1530.45
ORD-00000351,CUST-000904,STORE-0005,2026-01-10,STORE,COMPLETED,474.95
ORD-00000352,CUST-000584,STORE-0009,2025-07-19,STORE,COMPLETED,1264.18
ORD-00000353,CUST-000462,STORE-0009,2025-10-14,STORE,COMPLETED,513.28
ORD-00000354,CUST-000132,STORE-0002,2026-02-08,STORE,COMPLETED,1183.77
ORD-00000355,CUST-000375,STORE-0003,2025-07-23,STORE,COMPLETED,365.42
ORD-00000356,CUST-000040,STORE-0003,2025-12-08,STORE,COMPLETED,1387.25
ORD-00000357,CUST-000915,STORE-0009,2025-05-24,STORE,COMPLETED,977.02
ORD-00000358,CUST-000632,STORE-0012,2025-11-03,STORE,COMPLETED,159.86
ORD-00000359,CUST-000502,STORE-0012,2026-07-31,STORE,COMPLETED,1369.90
ORD-00000360,CUST-000690,STORE-0002,2026-03-03,STORE,COMPLETED,1227.61
ORD-00000361,CUST-000705,,2025-01-28,ECOMMERCE,COMPLETED,788.77
ORD-00000362,CUST-000996,,2026-08-16,ECOMMERCE,COMPLETED,643.80
ORD-00000363,CUST-000175,STORE-0009,2026-01-25,STORE,COMPLETED,1486.88
ORD-00000364,CUST-000971,STORE-0012,2025-04-23,STORE,COMPLETED,1410.64
ORD-00000365,CUST-000423,STORE-0012,2025-07-28,STORE,COMPLETED,393.73
ORD-00000366,CUST-000894,,2025-03-05,ECOMMERCE,COMPLETED,185.74
ORD-00000367,CUST-000679,STORE-0008,2026-06-23,STORE,COMPLETED,1144.13
ORD-00000368,CUST-000546,STORE-0006,2026-07-14,STORE,COMPLETED,205.84
ORD-00000369,CUST-000659,,2025-09-28,ECOMMERCE,COMPLETED,489.17
ORD-00000370,CUST-000572,STORE-0005,2025-08-19,STORE,RETURNED,298.02
ORD-00000371,CUST-000722,,2025-08-01,ECOMMERCE,COMPLETED,1227.83
ORD-00000372,CUST-000574,STORE-0012,2025-10-08,STORE,COMPLETED,1877.50
ORD-00000373,CUST-000918,STORE-0007,2025-12-20,STORE,RETURNED,827.47
ORD-00000374,CUST-000295,STORE-0012,2025-03-22,STORE,COMPLETED,1026.90
ORD-00000375,CUST-000491,STORE-0004,2025-07-26,STORE,COMPLETED,1088.66
ORD-00000376,CUST-000279,STORE-0003,2025-04-22,STORE,COMPLETED,263.56
ORD-00000377,CUST-000686,STORE-0009,2025-08-20,STORE,COMPLETED,678.15
ORD-00000378,CUST-000735,STORE-0008,2025-04-13,STORE,COMPLETED,888.98
ORD-00000379,CUST-000952,,2025-06-11,ECOMMERCE,COMPLETED,1758.00
ORD-00000380,CUST-000489,,2025-07-24,ECOMMERCE,COMPLETED,349.51
ORD-00000381,CUST-000061,STORE-0002,2026-08-11,STORE,COMPLETED,526.79
ORD-00000382,CUST-000039,,2025-06-29,ECOMMERCE,COMPLETED,1091.14
ORD-00000383,CUST-000038,,2026-02-11,ECOMMERCE,COMPLETED,1899.25
ORD-00000384,CUST-000894,,2025-10-24,ECOMMERCE,COMPLETED,160.92
ORD-00000385,CUST-000110,STORE-0006,2025-10-19,STORE,COMPLETED,1484.58
ORD-00000386,CUST-000911,STORE-0003,2026-06-01,STORE,COMPLETED,510.28
ORD-00000387,CUST-000167,STORE-0012,2026-04-15,STORE,COMPLETED,1186.34
ORD-00000388,CUST-000346,STORE-0005,2026-08-05,STORE,COMPLETED,425.43
ORD-00000389,CUST-000655,STORE-0007,2026-03-14,STORE,COMPLETED,1909.86
ORD-00000390,CUST-000190,,2025-05-24,ECOMMERCE,COMPLETED,847.72
ORD-00000391,CUST-000393,STORE-0004,2026-04-03,STORE,COMPLETED,780.05
ORD-00000392,CUST-000741,STORE-0010,2025-01-12,STORE,COMPLETED,207.56
ORD-00000393,CUST-000684,STORE-0002,2026-04-22,STORE,COMPLETED,2298.35
ORD-00000394,CUST-000917,STORE-0012,2025-11-15,STORE,COMPLETED,1060.12
ORD-00000395,CUST-000377,,2025-08-15,ECOMMERCE,COMPLETED,316.94
ORD-00000396,CUST-000766,STORE-0010,2026-01-18,STORE,COMPLETED,687.28
ORD-00000397,CUST-000551,STORE-0011,2025-08-12,STORE,COMPLETED,1235.88
ORD-00000398,CUST-000807,STORE-0002,2026-06-23,STORE,COMPLETED,2689.00
ORD-00000399,CUST-000578,STORE-0002,2025-03-05,STORE,COMPLETED,2006.76
ORD-00000400,CUST-000550,STORE-0003,2025-06-18,STORE,COMPLETED,116.91
ORD-00000401,CUST-000211,STORE-0012,2026-08-21,STORE,COMPLETED,800.54
ORD-00000402,CUST-000057,STORE-0008,2025-05-16,STORE,COMPLETED,1700.23
ORD-00000403,CUST-000474,STORE-0011,2025-11-12,STORE,COMPLETED,432.55
ORD-00000404,CUST-000764,,2025-08-12,ECOMMERCE,COMPLETED,689.49
ORD-00000405,CUST-000066,STORE-0009,2025-03-03,STORE,RETURNED,334.84
ORD-00000406,CUST-000033,,2025-10-21,ECOMMERCE,COMPLETED,139.57
ORD-00000407,CUST-000747,,2026-03-07,ECOMMERCE,COMPLETED,2357.01
ORD-00000408,CUST-000940,STORE-0007,2026-01-20,STORE,COMPLETED,1901.11
ORD-00000409,CUST-000137,,2025-12-23,ECOMMERCE,COMPLETED,504.22
ORD-00000410,CUST-000131,STORE-0012,2025-08-17,STORE,COMPLETED,1689.46
ORD-00000411,CUST-000475,,2026-07-12,ECOMMERCE,COMPLETED,544.42
ORD-00000412,CUST-000472,STORE-0006,2025-06-08,STORE,COMPLETED,924.86
ORD-00000413,CUST-000116,,2025-02-02,ECOMMERCE,COMPLETED,316.29
ORD-00000414,CUST-000905,,2025-01-17,ECOMMERCE,COMPLETED,1916.90
ORD-00000415,CUST-000458,STORE-0010,2025-02-19,STORE,COMPLETED,471.97
ORD-00000416,CUST-000553,STORE-0004,2025-02-27,STORE,COMPLETED,1918.18
ORD-00000417,CUST-000939,STORE-0012,2026-08-13,STORE,COMPLETED,318.83
ORD-00000418,CUST-000329,,2025-08-31,ECOMMERCE,COMPLETED,369.32
ORD-00000419,CUST-000227,,2026-02-28,ECOMMERCE,COMPLETED,377.07
ORD-00000420,CUST-000901,,2025-06-29,ECOMMERCE,COMPLETED,2693.20
ORD-00000421,CUST-000996,STORE-0006,2026-01-26,STORE,COMPLETED,269.22
ORD-00000422,CUST-000153,STORE-0005,2026-01-21,STORE,COMPLETED,1066.95
ORD-00000423,CUST-000231,STORE-0005,2025-05-28,STORE,COMPLETED,2213.66
ORD-00000424,CUST-000992,STORE-0007,2026-07-25,STORE,COMPLETED,1160.59
ORD-00000425,CUST-000339,STORE-0011,2025-03-22,STORE,RETURNED,506.09
ORD-00000426,CUST-000742,STORE-0004,2025-02-22,STORE,COMPLETED,108.35
ORD-00000427,CUST-000895,STORE-0002,2025-07-12,STORE,COMPLETED,114.25
ORD-00000428,CUST-000223,,2026-05-06,ECOMMERCE,COMPLETED,1939.55
ORD-00000429,CUST-000931,STORE-0001,2025-08-05,STORE,RETURNED,596.26
ORD-00000430,CUST-000773,STORE-0008,2025-09-06,STORE,COMPLETED,68.72
ORD-00000431,CUST-000246,STORE-0009,2025-11-26,STORE,COMPLETED,1050.49
ORD-00000432,CUST-000368,STORE-0005,2025-09-25,STORE,COMPLETED,434.14
ORD-00000433,CUST-000823,STORE-0012,2026-04-26,STORE,COMPLETED,499.46
ORD-00000434,CUST-000321,STORE-0007,2025-02-16,STORE,COMPLETED,859.74
ORD-00000435,CUST-000268,STORE-0009,2026-08-22,STORE,COMPLETED,162.06
ORD-00000436,CUST-000338,STORE-0004,2026-01-24,STORE,COMPLETED,1192.31
ORD-00000437,CUST-000967,STORE-0011,2025-12-12,STORE,COMPLETED,753.27
ORD-00000438,CUST-000658,,2026-05-18,ECOMMERCE,COMPLETED,1744.20
ORD-00000439,CUST-000144,STORE-0012,2026-07-14,STORE,COMPLETED,1795.62
ORD-00000440,CUST-000658,STORE-0001,2026-06-21,STORE,COMPLETED,721.77
ORD-00000441,CUST-000685,,2025-02-19,ECOMMERCE,COMPLETED,1083.21
ORD-00000442,CUST-000237,,2025-03-11,ECOMMERCE,COMPLETED,633.56
ORD-00000443,CUST-000383,STORE-0001,2026-05-10,STORE,COMPLETED,38.74
ORD-00000444,CUST-000422,STORE-0001,2025-01-18,STORE,COMPLETED,1269.37
ORD-00000445,CUST-000018,,2026-05-30,ECOMMERCE,COMPLETED,1639.57
ORD-00000446,CUST-000932,,2025-07-03,ECOMMERCE,COMPLETED,867.40
ORD-00000447,CUST-000197,STORE-0010,2026-06-24,STORE,COMPLETED,911.25
ORD-00000448,CUST-000081,,2026-01-18,ECOMMERCE,RETURNED,716.39
ORD-00000449,CUST-000714,STORE-0004,2025-11-04,STORE,COMPLETED,1151.36
ORD-00000450,CUST-000879,,2025-02-02,ECOMMERCE,COMPLETED,1039.55
ORD-00000451,CUST-000058,STORE-0011,2025-01-10,STORE,COMPLETED,2029.32
ORD-00000452,CUST-000661,,2025-12-06,ECOMMERCE,COMPLETED,1840.98
ORD-00000453,CUST-000541,STORE-0001,2025-08-24,STORE,COMPLETED,1762.06
ORD-00000454,CUST-000487,,2025-10-05,ECOMMERCE,COMPLETED,1128.04
ORD-00000455,CUST-000921,,2026-07-11,ECOMMERCE,COMPLETED,2614.60
ORD-00000456,CUST-000323,,2025-01-17,ECOMMERCE,RETURNED,2353.35
ORD-00000457,CUST-000730,,2026-02-12,ECOMMERCE,RETURNED,526.53
ORD-00000458,CUST-000581,STORE-0007,2026-07-08,STORE,COMPLETED,765.69
ORD-00000459,CUST-000706,STORE-0012,2025-03-22,STORE,COMPLETED,1982.92
ORD-00000460,CUST-000448,STORE-0004,2025-03-19,STORE,COMPLETED,1300.46
ORD-00000461,CUST-000407,,2025-12-01,ECOMMERCE,COMPLETED,60.12
ORD-00000462,CUST-000503,,2025-08-22,ECOMMERCE,COMPLETED,374.36
ORD-00000463,CUST-000697,STORE-0010,2026-01-25,STORE,COMPLETED,2536.44
ORD-00000464,CUST-000731,,2025-03-17,ECOMMERCE,COMPLETED,1086.96
ORD-00000465,CUST-000650,,2025-06-07,ECOMMERCE,COMPLETED,2674.70
ORD-00000466,CUST-000006,STORE-0005,2026-04-01,STORE,COMPLETED,72.60
ORD-00000467,CUST-000192,STORE-0007,2026-04-05,STORE,COMPLETED,853.91
ORD-00000468,CUST-000092,STORE-0006,2026-07-22,STORE,COMPLETED,2204.63
ORD-00000469,CUST-000395,STORE-0001,2025-10-26,STORE,COMPLETED,1185.88
ORD-00000470,CUST-000573,,2025-09-06,ECOMMERCE,COMPLETED,42.75
ORD-00000471,CUST-000143,STORE-0005,2025-11-05,STORE,COMPLETED,208.87
ORD-00000472,CUST-000283,STORE-0007,2025-11-03,STORE,COMPLETED,534.44
ORD-00000473,CUST-000253,STORE-0012,2026-05-23,STORE,COMPLETED,1369.52
ORD-00000474,CUST-000312,STORE-0001,2026-02-10,STORE,COMPLETED,909.55
ORD-00000475,CUST-000338,,2026-03-27,ECOMMERCE,COMPLETED,504.89
ORD-00000476,CUST-000998,,2025-05-20,ECOMMERCE,COMPLETED,906.10
ORD-00000477,CUST-000491,,2025-11-18,ECOMMERCE,COMPLETED,1279.03
ORD-00000478,CUST-000753,STORE-0012,2026-05-18,STORE,RETURNED,1319.52
ORD-00000479,CUST-000288,STORE-0007,2026-01-09,STORE,COMPLETED,28.77
ORD-00000480,CUST-000559,STORE-0003,2026-07-18,STORE,COMPLETED,1294.38
ORD-00000481,CUST-000215,,2026-03-25,ECOMMERCE,COMPLETED,196.93
ORD-00000482,CUST-000869,STORE-0007,2026-05-27,STORE,COMPLETED,860.69
ORD-00000483,CUST-000158,STORE-0012,2026-03-10,STORE,COMPLETED,1146.19
ORD-00000484,CUST-000491,,2026-08-20,ECOMMERCE,COMPLETED,639.55
ORD-00000485,CUST-000709,,2026-03-05,ECOMMERCE,COMPLETED,1046.04
ORD-00000486,CUST-000917,STORE-0009,2025-03-29,STORE,COMPLETED,802.96
ORD-00000487,CUST-000171,,2025-02-15,ECOMMERCE,COMPLETED,465.51
ORD-00000488,CUST-000991,STORE-0006,2026-03-17,STORE,COMPLETED,1152.17
ORD-00000489,CUST-000765,STORE-0009,2026-07-26,STORE,COMPLETED,561.79
ORD-00000490,CUST-000401,STORE-0008,2026-08-26,STORE,COMPLETED,616.87
ORD-00000491,CUST-000495,,2025-04-18,ECOMMERCE,COMPLETED,953.53
ORD-00000492,CUST-000852,STORE-0012,2025-05-26,STORE,COMPLETED,707.79
ORD-00000493,CUST-000534,,2026-05-10,ECOMMERCE,COMPLETED,1361.65
ORD-00000494,CUST-000464,,2025-11-23,ECOMMERCE,COMPLETED,1754.89
ORD-00000495,CUST-000024,,2025-12-18,ECOMMERCE,COMPLETED,545.40
ORD-00000496,CUST-000759,STORE-0004,2026-06-13,STORE,COMPLETED,417.76
ORD-00000497,CUST-000982,STORE-0008,2025-08-26,STORE,COMPLETED,579.44
ORD-00000498,CUST-000674,STORE-0007,2026-02-10,STORE,COMPLETED,95.05
ORD-00000499,CUST-000607,STORE-0007,2026-02-03,STORE,COMPLETED,235.47
ORD-00000500,CUST-000721,STORE-0002,2026-08-15,STORE,COMPLETED,286.96
ORD-00000501,CUST-000334,STORE-0004,2026-04-14,STORE,COMPLETED,1215.73
ORD-00000502,CUST-000990,STORE-0011,2025-11-17,STORE,COMPLETED,1248.60
ORD-00000503,CUST-000357,STORE-0006,2026-04-14,STORE,COMPLETED,713.97
ORD-00000504,CUST-000305,,2026-08-28,ECOMMERCE,COMPLETED,73.30
ORD-00000505,CUST-000313,STORE-0002,2025-07-07,STORE,COMPLETED,2514.39
ORD-00000506,CUST-000611,STORE-0003,2026-08-12,STORE,COMPLETED,335.41
ORD-00000507,CUST-000711,STORE-0011,2025-06-27,STORE,COMPLETED,956.50
ORD-00000508,CUST-000323,STORE-0008,2025-02-24,STORE,COMPLETED,1519.11
ORD-00000509,CUST-000200,STORE-0007,2026-07-30,STORE,COMPLETED,1696.08
ORD-00000510,CUST-000426,,2026-03-31,ECOMMERCE,COMPLETED,547.41
ORD-00000511,CUST-000780,STORE-0004,2025-10-27,STORE,COMPLETED,2400.02
ORD-00000512,CUST-000800,STORE-0008,2026-08-03,STORE,COMPLETED,1592.17
ORD-00000513,CUST-000116,STORE-0010,2025-04-27,STORE,COMPLETED,699.49
ORD-00000514,CUST-000556,,2025-02-12,ECOMMERCE,COMPLETED,827.63
ORD-00000515,CUST-000436,STORE-0002,2025-09-11,STORE,COMPLETED,215.79
ORD-00000516,CUST-000357,STORE-0002,2026-03-26,STORE,COMPLETED,31.79
ORD-00000517,CUST-000215,,2026-08-26,ECOMMERCE,COMPLETED,1325.15
ORD-00000518,CUST-000439,STORE-0003,2025-05-23,STORE,COMPLETED,453.42
ORD-00000519,CUST-000584,,2025-12-26,ECOMMERCE,COMPLETED,1158.21
ORD-00000520,CUST-000721,STORE-0005,2025-10-24,STORE,COMPLETED,753.40
ORD-00000521,CUST-000922,STORE-0011,2025-04-08,STORE,COMPLETED,517.80
ORD-00000522,CUST-000061,STORE-0005,2025-05-10,STORE,COMPLETED,1109.55
ORD-00000523,CUST-000330,STORE-0004,2026-02-07,STORE,COMPLETED,461.97
ORD-00000524,CUST-000425,STORE-0007,2026-04-08,STORE,COMPLETED,48.98
ORD-00000525,CUST-000413,,2026-06-12,ECOMMERCE,COMPLETED,2218.44
ORD-00000526,CUST-000466,,2026-05-15,ECOMMERCE,COMPLETED,668.31
ORD-00000527,CUST-000751,,2025-04-06,ECOMMERCE,COMPLETED,496.06
ORD-00000528,CUST-000367,,2025-03-06,ECOMMERCE,COMPLETED,1280.97
ORD-00000529,CUST-000845,,2025-08-05,ECOMMERCE,COMPLETED,886.88
ORD-00000530,CUST-000561,STORE-0010,2025-05-14,STORE,COMPLETED,1004.44
ORD-00000531,CUST-000699,STORE-0001,2025-02-17,STORE,COMPLETED,542.80
ORD-00000532,CUST-000128,STORE-0003,2026-03-28,STORE,COMPLETED,872.00
ORD-00000533,CUST-000706,STORE-0003,2025-11-06,STORE,COMPLETED,1499.91
ORD-00000534,CUST-000671,STORE-0006,2025-09-14,STORE,COMPLETED,1401.12
ORD-00000535,CUST-000054,STORE-0007,2025-11-09,STORE,COMPLETED,1227.01
ORD-00000536,CUST-000094,STORE-0012,2025-04-08,STORE,COMPLETED,1320.21
ORD-00000537,CUST-000232,STORE-0009,2026-04-01,STORE,COMPLETED,3336.95
ORD-00000538,CUST-000881,,2026-03-09,ECOMMERCE,COMPLETED,39.35
ORD-00000539,CUST-000092,STORE-0012,2025-04-15,STORE,COMPLETED,1241.78
ORD-00000540,CUST-000392,STORE-0003,2025-05-27,STORE,COMPLETED,1274.33
ORD-00000541,CUST-000169,STORE-0008,2025-12-26,STORE,COMPLETED,373.90
ORD-00000542,CUST-000422,STORE-0010,2026-03-30,STORE,COMPLETED,1166.39
ORD-00000543,CUST-000771,STORE-0002,2026-08-27,STORE,COMPLETED,959.74
ORD-00000544,CUST-000811,STORE-0003,2025-09-11,STORE,COMPLETED,2712.12
ORD-00000545,CUST-000615,STORE-0012,2025-10-19,STORE,COMPLETED,493.35
ORD-00000546,CUST-000675,,2025-11-05,ECOMMERCE,COMPLETED,282.33
ORD-00000547,CUST-000402,STORE-0005,2025-02-25,STORE,COMPLETED,1058.53
ORD-00000548,CUST-000396,STORE-0002,2025-09-04,STORE,COMPLETED,1024.25
ORD-00000549,CUST-000013,STORE-0006,2025-11-21,STORE,COMPLETED,1308.75
ORD-00000550,CUST-000375,STORE-0009,2025-06-26,STORE,COMPLETED,2444.38
ORD-00000551,CUST-000018,,2026-08-25,ECOMMERCE,COMPLETED,1310.29
ORD-00000552,CUST-000062,STORE-0007,2026-06-03,STORE,COMPLETED,1251.22
ORD-00000553,CUST-000434,,2026-02-16,ECOMMERCE,COMPLETED,1839.25
ORD-00000554,CUST-000285,STORE-0002,2025-11-14,STORE,COMPLETED,687.66
ORD-00000555,CUST-000160,,2026-07-04,ECOMMERCE,COMPLETED,645.75
ORD-00000556,CUST-000666,,2025-03-09,ECOMMERCE,COMPLETED,595.20
ORD-00000557,CUST-000245,,2025-03-01,ECOMMERCE,COMPLETED,1211.57
ORD-00000558,CUST-000627,STORE-0010,2025-02-26,STORE,COMPLETED,2280.89
ORD-00000559,CUST-000123,,2025-01-13,ECOMMERCE,COMPLETED,1183.35
ORD-00000560,CUST-000976,STORE-0006,2026-06-20,STORE,COMPLETED,1356.56
ORD-00000561,CUST-000381,STORE-0003,2025-10-03,STORE,COMPLETED,432.12
ORD-00000562,CUST-000344,,2026-03-16,ECOMMERCE,COMPLETED,998.98
ORD-00000563,CUST-000591,,2025-03-20,ECOMMERCE,COMPLETED,452.29
ORD-00000564,CUST-000880,STORE-0010,2025-06-20,STORE,COMPLETED,1775.70
ORD-00000565,CUST-000588,STORE-0011,2025-04-29,STORE,COMPLETED,337.51
ORD-00000566,CUST-000884,STORE-0001,2025-09-08,STORE,COMPLETED,727.82
ORD-00000567,CUST-000184,,2025-02-06,ECOMMERCE,COMPLETED,264.09
ORD-00000568,CUST-000430,,2025-08-18,ECOMMERCE,COMPLETED,1012.17
ORD-00000569,CUST-000278,,2025-03-21,ECOMMERCE,COMPLETED,629.24
ORD-00000570,CUST-000054,,2025-07-03,ECOMMERCE,COMPLETED,876.12
ORD-00000571,CUST-000411,STORE-0002,2026-04-22,STORE,COMPLETED,344.75
ORD-00000572,CUST-000089,STORE-0009,2026-04-13,STORE,COMPLETED,1824.13
ORD-00000573,CUST-000312,STORE-0012,2025-09-06,STORE,COMPLETED,1231.01
ORD-00000574,CUST-000792,STORE-0004,2026-07-14,STORE,COMPLETED,463.86
ORD-00000575,CUST-000420,STORE-0001,2025-08-27,STORE,COMPLETED,290.35
ORD-00000576,CUST-000010,,2025-12-10,ECOMMERCE,COMPLETED,1200.40
ORD-00000577,CUST-000745,,2025-11-11,ECOMMERCE,COMPLETED,57.69
ORD-00000578,CUST-000504,STORE-0001,2025-05-26,STORE,COMPLETED,1121.93
ORD-00000579,CUST-000919,,2026-06-17,ECOMMERCE,COMPLETED,952.66
ORD-00000580,CUST-000766,STORE-0002,2026-08-18,STORE,COMPLETED,1863.16
ORD-00000581,CUST-000077,,2026-08-30,ECOMMERCE,COMPLETED,2176.71
ORD-00000582,CUST-000243,,2025-10-26,ECOMMERCE,COMPLETED,1600.97
ORD-00000583,CUST-000718,,2025-12-01,ECOMMERCE,COMPLETED,1885.11
ORD-00000584,CUST-000208,STORE-0003,2026-08-22,STORE,COMPLETED,513.79
ORD-00000585,CUST-000322,STORE-0007,2025-05-04,STORE,COMPLETED,207.91
ORD-00000586,CUST-000316,STORE-0008,2025-09-29,STORE,COMPLETED,422.84
ORD-00000587,CUST-000312,,2025-02-11,ECOMMERCE,COMPLETED,1603.08
ORD-00000588,CUST-000729,STORE-0004,2025-12-31,STORE,COMPLETED,395.43
ORD-00000589,CUST-000840,STORE-0003,2025-02-01,STORE,RETURNED,110.02
ORD-00000590,CUST-000564,STORE-0004,2025-04-07,STORE,COMPLETED,1067.30
ORD-00000591,CUST-000013,STORE-0001,2025-08-16,STORE,COMPLETED,249.82
ORD-00000592,CUST-000646,STORE-0011,2025-03-28,STORE,COMPLETED,785.25
ORD-00000593,CUST-000023,,2025-03-08,ECOMMERCE,COMPLETED,1094.05
ORD-00000594,CUST-000095,,2025-12-06,ECOMMERCE,COMPLETED,2270.01
ORD-00000595,CUST-000947,STORE-0010,2026-03-20,STORE,COMPLETED,1313.43
ORD-00000596,CUST-000700,STORE-0007,2025-06-26,STORE,COMPLETED,290.85
ORD-00000597,CUST-000457,STORE-0003,2025-02-05,STORE,COMPLETED,986.94
ORD-00000598,CUST-000511,STORE-0007,2026-07-18,STORE,COMPLETED,907.00
ORD-00000599,CUST-000430,STORE-0004,2026-06-23,STORE,COMPLETED,1680.72
ORD-00000600,CUST-000020,STORE-0007,2026-01-03,STORE,COMPLETED,82.10
ORD-00000601,CUST-000580,STORE-0009,2025-11-26,STORE,COMPLETED,750.71
ORD-00000602,CUST-000225,STORE-0001,2025-10-15,STORE,COMPLETED,230.94
ORD-00000603,CUST-000786,STORE-0010,2025-08-27,STORE,RETURNED,608.40
ORD-00000604,CUST-000273,,2026-07-01,ECOMMERCE,COMPLETED,1183.49
ORD-00000605,CUST-000971,STORE-0004,2026-08-13,STORE,COMPLETED,368.87
ORD-00000606,CUST-000860,STORE-0003,2025-06-30,STORE,COMPLETED,1304.56
ORD-00000607,CUST-000368,,2026-08-29,ECOMMERCE,COMPLETED,842.43
ORD-00000608,CUST-000578,,2025-05-26,ECOMMERCE,COMPLETED,1331.07
ORD-00000609,CUST-000903,,2026-05-20,ECOMMERCE,COMPLETED,469.10
ORD-00000610,CUST-000058,STORE-0004,2025-08-13,STORE,COMPLETED,903.87
ORD-00000611,CUST-000629,STORE-0004,2025-05-14,STORE,COMPLETED,1809.55
ORD-00000612,CUST-000890,,2025-11-28,ECOMMERCE,COMPLETED,698.12
ORD-00000613,CUST-000146,,2025-04-24,ECOMMERCE,COMPLETED,2488.73
ORD-00000614,CUST-000383,,2026-02-10,ECOMMERCE,COMPLETED,1547.02
ORD-00000615,CUST-001000,STORE-0003,2026-03-24,STORE,COMPLETED,543.94
ORD-00000616,CUST-000179,STORE-0012,2026-07-30,STORE,COMPLETED,313.43
ORD-00000617,CUST-000229,,2026-08-27,ECOMMERCE,COMPLETED,726.49
ORD-00000618,CUST-000302,,2025-05-11,ECOMMERCE,COMPLETED,935.47
ORD-00000619,CUST-000587,,2026-02-05,ECOMMERCE,COMPLETED,594.31
ORD-00000620,CUST-000187,STORE-0010,2025-11-22,STORE,RETURNED,566.23
ORD-00000621,CUST-000580,STORE-0002,2026-05-24,STORE,COMPLETED,3262.51
ORD-00000622,CUST-000328,STORE-0003,2025-04-01,STORE,COMPLETED,1610.12
ORD-00000623,CUST-000344,,2026-04-03,ECOMMERCE,COMPLETED,1896.53
ORD-00000624,CUST-000359,,2025-09-20,ECOMMERCE,COMPLETED,215.93
ORD-00000625,CUST-000449,STORE-0012,2026-03-06,STORE,RETURNED,429.31
ORD-00000626,CUST-000388,STORE-0006,2026-07-14,STORE,COMPLETED,933.08
ORD-00000627,CUST-000592,,2025-08-19,ECOMMERCE,COMPLETED,158.62
ORD-00000628,CUST-000302,,2025-01-21,ECOMMERCE,COMPLETED,1360.42
ORD-00000629,CUST-000175,STORE-0007,2025-06-14,STORE,COMPLETED,1371.68
ORD-00000630,CUST-000096,,2025-12-13,ECOMMERCE,COMPLETED,282.05
ORD-00000631,CUST-000032,STORE-0007,2025-06-18,STORE,COMPLETED,1441.19
ORD-00000632,CUST-000340,STORE-0004,2025-07-14,STORE,COMPLETED,1328.62
ORD-00000633,CUST-000554,,2025-09-29,ECOMMERCE,COMPLETED,1179.47
